
[MeshData]

ボーンの重み数 : 558

ボーンの重み頂点番号215 : { 0, 0.999254 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号216 : { 0, 0.238339 } { 1, 0.759854 } { 2, 0.00172577 } { 0, 0 } 
ボーンの重み頂点番号217 : { 0, 0.999211 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号218 : { 0, 0.232764 } { 1, 0.765326 } { 2, 0.00182821 } { 0, 0 } 
ボーンの重み頂点番号219 : { 2, 0.522534 } { 3, 0.477405 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号220 : { 1, 0.00150831 } { 2, 0.499023 } { 3, 0.499023 } { 0, 0 } 
ボーンの重み頂点番号221 : { 2, 0.512725 } { 3, 0.487221 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号222 : { 1, 0.0817874 } { 2, 0.91704 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号223 : { 1, 0.0613288 } { 2, 0.93696 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号224 : { 0, 0.00116253 } { 1, 0.0646941 } { 2, 0.932354 } { 3, 0.00178964 } 
ボーンの重み頂点番号225 : { 1, 0.0613288 } { 2, 0.93696 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号226 : { 1, 0.0187673 } { 2, 0.979177 } { 3, 0.00156645 } { 0, 0 } 
ボーンの重み頂点番号227 : { 0, 0.00116253 } { 1, 0.0646941 } { 2, 0.932354 } { 3, 0.00178964 } 
ボーンの重み頂点番号228 : { 1, 0.0144281 } { 2, 0.981743 } { 3, 0.00323601 } { 0, 0 } 
ボーンの重み頂点番号229 : { 0, 0.00116253 } { 1, 0.0646941 } { 2, 0.932354 } { 3, 0.00178964 } 
ボーンの重み頂点番号230 : { 1, 0.0187673 } { 2, 0.979177 } { 3, 0.00156645 } { 0, 0 } 
ボーンの重み頂点番号231 : { 1, 0.0144281 } { 2, 0.981743 } { 3, 0.00323601 } { 0, 0 } 
ボーンの重み頂点番号232 : { 1, 0.0187673 } { 2, 0.979177 } { 3, 0.00156645 } { 0, 0 } 
ボーンの重み頂点番号233 : { 1, 0.00346263 } { 2, 0.989343 } { 3, 0.00687841 } { 0, 0 } 
ボーンの重み頂点番号234 : { 1, 0.0144281 } { 2, 0.981743 } { 3, 0.00323601 } { 0, 0 } 
ボーンの重み頂点番号235 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号236 : { 1, 0.00288212 } { 2, 0.976183 } { 3, 0.0205884 } { 0, 0 } 
ボーンの重み頂点番号237 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号238 : { 1, 0.0144281 } { 2, 0.981743 } { 3, 0.00323601 } { 0, 0 } 
ボーンの重み頂点番号239 : { 1, 0.00346263 } { 2, 0.989343 } { 3, 0.00687841 } { 0, 0 } 
ボーンの重み頂点番号240 : { 1, 0.00288212 } { 2, 0.976183 } { 3, 0.0205884 } { 0, 0 } 
ボーンの重み頂点番号241 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号242 : { 1, 0.00275021 } { 2, 0.966153 } { 3, 0.0306938 } { 0, 0 } 
ボーンの重み頂点番号243 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号244 : { 1, 0.00487991 } { 2, 0.92654 } { 3, 0.0676881 } { 0, 0 } 
ボーンの重み頂点番号245 : { 1, 0.00275021 } { 2, 0.966153 } { 3, 0.0306938 } { 0, 0 } 
ボーンの重み頂点番号246 : { 0, 0.0648661 } { 1, 0.926958 } { 2, 0.00807548 } { 0, 0 } 
ボーンの重み頂点番号247 : { 0, 0.0973999 } { 1, 0.896561 } { 2, 0.00591642 } { 0, 0 } 
ボーンの重み頂点番号248 : { 0, 0.238339 } { 1, 0.759854 } { 2, 0.00172577 } { 0, 0 } 
ボーンの重み頂点番号249 : { 0, 0.238339 } { 1, 0.759854 } { 2, 0.00172577 } { 0, 0 } 
ボーンの重み頂点番号250 : { 0, 0.0973999 } { 1, 0.896561 } { 2, 0.00591642 } { 0, 0 } 
ボーンの重み頂点番号251 : { 0, 0.2703 } { 1, 0.728068 } { 2, 0.00153207 } { 0, 0 } 
ボーンの重み頂点番号252 : { 0, 0.238339 } { 1, 0.759854 } { 2, 0.00172577 } { 0, 0 } 
ボーンの重み頂点番号253 : { 0, 0.2703 } { 1, 0.728068 } { 2, 0.00153207 } { 0, 0 } 
ボーンの重み頂点番号254 : { 0, 0.999254 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号255 : { 0, 0.999254 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号256 : { 0, 0.2703 } { 1, 0.728068 } { 2, 0.00153207 } { 0, 0 } 
ボーンの重み頂点番号257 : { 0, 0.998527 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号258 : { 2, 0.512725 } { 3, 0.487221 } { 0, 0 } { 0, 0 } 
